panel,row,column,age,year,red,green,blue
3,6,16,26,1970,247,247,247
3,6,17,26,1971,205,205,205
3,6,18,26,1972,252,252,252
3,6,19,26,1973,233,233,233
3,6,20,26,1974,35,35,35
3,6,21,26,1975,145,145,145
3,6,22,26,1976,168,168,168
3,6,23,26,1977,135,135,135
3,6,24,26,1978,74,74,74
3,6,25,26,1979,150,150,150
3,6,26,26,1980,251,251,251
3,6,27,26,1981,252,252,252
3,6,28,26,1982,223,223,223
3,6,29,26,1983,253,253,253
3,6,30,26,1984,254,254,254
3,6,31,26,1985,255,255,255
3,6,32,26,1986,238,238,238
3,6,33,26,1987,255,255,255
3,6,34,26,1988,254,254,254
3,6,35,26,1989,255,255,255
3,6,36,26,1990,255,255,255
3,6,37,26,1991,255,255,255
3,6,38,26,1992,252,252,252
3,6,39,26,1993,254,254,254
3,6,40,26,1994,255,255,255
3,6,41,26,1995,244,244,244
3,6,42,26,1996,252,252,252
3,6,43,26,1997,255,255,255
3,6,44,26,1998,255,255,255
3,6,45,26,1999,255,255,255
3,6,46,26,2000,255,255,255
3,6,47,26,2001,255,255,255
3,6,48,26,2002,255,255,255
3,6,49,26,2003,240,240,240
3,6,50,26,2004,153,153,153
3,6,51,26,2005,156,156,156
3,6,52,26,2006,146,146,146
3,6,53,26,2007,92,92,92
3,6,54,26,2008,209,209,209
3,6,55,26,2009,243,243,243
3,6,56,26,2010,183,183,183
3,6,57,26,2011,142,142,142
3,6,58,26,2012,137,137,137
3,6,59,26,2013,145,145,145
3,6,60,26,2014,103,103,103
3,6,61,26,2015,253,253,253
3,6,62,26,2016,255,255,255
3,6,63,26,2017,255,255,255
3,6,64,26,2018,255,255,255
3,6,65,26,2019,255,255,255
3,6,66,26,2020,255,255,255
3,6,67,26,2021,255,255,255
3,6,68,26,2022,254,254,254
3,7,0,27,1954,254,254,254
3,7,1,27,1955,255,255,255
3,7,2,27,1956,255,255,255
3,7,3,27,1957,255,255,255
3,7,4,27,1958,255,255,255
3,7,5,27,1959,255,255,255
3,7,6,27,1960,255,255,255
3,7,7,27,1961,255,255,255
3,7,8,27,1962,248,248,248
3,7,9,27,1963,238,238,238
3,7,10,27,1964,254,254,254
3,7,11,27,1965,255,255,255
3,7,12,27,1966,255,255,255
3,7,13,27,1967,255,255,255
3,7,14,27,1968,223,223,223
3,7,15,27,1969,253,253,253
3,7,16,27,1970,255,255,255
3,7,17,27,1971,245,245,245
3,7,18,27,1972,209,209,209
3,7,19,27,1973,253,253,253
3,7,20,27,1974,104,104,104
3,7,21,27,1975,87,87,87
3,7,22,27,1976,165,165,165
3,7,23,27,1977,175,175,175
3,7,24,27,1978,139,139,139
3,7,25,27,1979,63,63,63
3,7,26,27,1980,164,164,164
3,7,27,27,1981,249,249,249
3,7,28,27,1982,252,252,252
3,7,29,27,1983,226,226,226
3,7,30,27,1984,252,252,252
3,7,31,27,1985,255,255,255
3,7,32,27,1986,255,255,255
3,7,33,27,1987,250,250,250
3,7,34,27,1988,255,255,255
3,7,35,27,1989,255,255,255
3,7,36,27,1990,255,255,255
3,7,37,27,1991,255,255,255
3,7,38,27,1992,255,255,255
3,7,39,27,1993,255,255,255
3,7,40,27,1994,255,255,255
3,7,41,27,1995,255,255,255
3,7,42,27,1996,255,255,255
3,7,43,27,1997,255,255,255
3,7,44,27,1998,255,255,255
3,7,45,27,1999,255,255,255
3,7,46,27,2000,255,255,255
3,7,47,27,2001,255,255,255
3,7,48,27,2002,255,255,255
3,7,49,27,2003,255,255,255
3,7,50,27,2004,231,231,231
3,7,51,27,2005,214,214,214
3,7,52,27,2006,112,112,112
3,7,53,27,2007,74,74,74
3,7,54,27,2008,169,169,169
3,7,55,27,2009,148,148,148
3,7,56,27,2010,227,227,227
3,7,57,27,2011,181,181,181
3,7,58,27,2012,160,160,160
3,7,59,27,2013,172,172,172
3,7,60,27,2014,121,121,121
3,7,61,27,2015,155,155,155
3,7,62,27,2016,251,251,251
3,7,63,27,2017,255,255,255
3,7,64,27,2018,255,255,255
3,7,65,27,2019,255,255,255
3,7,66,27,2020,255,255,255
3,7,67,27,2021,255,255,255
3,7,68,27,2022,253,253,253
3,8,0,28,1954,249,249,249
3,8,1,28,1955,255,255,255
3,8,2,28,1956,255,255,255
3,8,3,28,1957,255,255,255
3,8,4,28,1958,255,255,255
3,8,5,28,1959,255,255,255
3,8,6,28,1960,255,255,255
3,8,7,28,1961,255,255,255
3,8,8,28,1962,255,255,255
3,8,9,28,1963,250,250,250
3,8,10,28,1964,245,245,245
3,8,11,28,1965,255,255,255
3,8,12,28,1966,255,255,255
3,8,13,28,1967,255,255,255
3,8,14,28,1968,253,253,253
3,8,15,28,1969,225,225,225
3,8,16,28,1970,254,254,254
3,8,17,28,1971,255,255,255
3,8,18,28,1972,249,249,249
3,8,19,28,1973,207,207,207
3,8,20,28,1974,175,175,175
3,8,21,28,1975,132,132,132
3,8,22,28,1976,110,110,110
3,8,23,28,1977,173,173,173
3,8,24,28,1978,177,177,177
3,8,25,28,1979,150,150,150
3,8,26,28,1980,89,89,89
3,8,27,28,1981,164,164,164
3,8,28,28,1982,248,248,248
3,8,29,28,1983,252,252,252
3,8,30,28,1984,229,229,229
3,8,31,28,1985,254,254,254
3,8,32,28,1986,254,254,254
3,8,33,28,1987,255,255,255
3,8,34,28,1988,251,251,251
3,8,35,28,1989,254,254,254
3,8,36,28,1990,255,255,255
3,8,37,28,1991,255,255,255
3,8,38,28,1992,255,255,255
3,8,39,28,1993,255,255,255
3,8,40,28,1994,255,255,255
3,8,41,28,1995,255,255,255
3,8,42,28,1996,255,255,255
3,8,43,28,1997,255,255,255
3,8,44,28,1998,255,255,255
3,8,45,28,1999,255,255,255
3,8,46,28,2000,255,255,255
3,8,47,28,2001,255,255,255
3,8,48,28,2002,255,255,255
3,8,49,28,2003,255,255,255
3,8,50,28,2004,255,255,255
3,8,51,28,2005,252,252,252
3,8,52,28,2006,187,187,187
3,8,53,28,2007,161,161,161
3,8,54,28,2008,138,138,138
3,8,55,28,2009,74,74,74
3,8,56,28,2010,179,179,179
3,8,57,28,2011,252,252,252
3,8,58,28,2012,194,194,194
3,8,59,28,2013,187,187,187
3,8,60,28,2014,163,163,163
3,8,61,28,2015,184,184,184
3,8,62,28,2016,167,167,167
3,8,63,28,2017,253,253,253
3,8,64,28,2018,255,255,255
3,8,65,28,2019,255,255,255
3,8,66,28,2020,255,255,255
3,8,67,28,2021,255,255,255
3,8,68,28,2022,253,253,253
3,9,0,29,1954,230,230,230
3,9,1,29,1955,255,255,255
3,9,2,29,1956,255,255,255
3,9,3,29,1957,255,255,255
3,9,4,29,1958,255,255,255
3,9,5,29,1959,255,255,255
3,9,6,29,1960,255,255,255
3,9,7,29,1961,255,255,255
3,9,8,29,1962,255,255,255
3,9,9,29,1963,255,255,255
3,9,10,29,1964,252,252,252
3,9,11,29,1965,255,255,255
3,9,12,29,1966,255,255,255
3,9,13,29,1967,255,255,255
3,9,14,29,1968,255,255,255
3,9,15,29,1969,255,255,255
3,9,16,29,1970,226,226,226
3,9,17,29,1971,253,253,253
3,9,18,29,1972,254,254,254
3,9,19,29,1973,239,239,239
3,9,20,29,1974,112,112,112
3,9,21,29,1975,187,187,187
3,9,22,29,1976,122,122,122
3,9,23,29,1977,96,96,96
3,9,24,29,1978,174,174,174
3,9,25,29,1979,185,185,185
3,9,26,29,1980,166,166,166
3,9,27,29,1981,109,109,109
3,9,28,29,1982,189,189,189
3,9,29,29,1983,251,251,251
3,9,30,29,1984,254,254,254
3,9,31,29,1985,224,224,224
3,9,32,29,1986,254,254,254
3,9,33,29,1987,255,255,255
3,9,34,29,1988,255,255,255
3,9,35,29,1989,251,251,251
3,9,36,29,1990,255,255,255
3,9,37,29,1991,255,255,255
3,9,38,29,1992,255,255,255
3,9,39,29,1993,255,255,255
3,9,40,29,1994,255,255,255
3,9,41,29,1995,255,255,255
3,9,42,29,1996,255,255,255
3,9,43,29,1997,255,255,255
3,9,44,29,1998,255,255,255
3,9,45,29,1999,255,255,255
3,9,46,29,2000,255,255,255
3,9,47,29,2001,255,255,255
3,9,48,29,2002,255,255,255
3,9,49,29,2003,255,255,255
3,9,50,29,2004,255,255,255
3,9,51,29,2005,255,255,255
3,9,52,29,2006,248,248,248
3,9,53,29,2007,236,236,236
3,9,54,29,2008,114,114,114
3,9,55,29,2009,33,33,33
3,9,56,29,2010,109,109,109
3,9,57,29,2011,197,197,197
3,9,58,29,2012,242,242,242
3,9,59,29,2013,212,212,212
3,9,60,29,2014,179,179,179
3,9,61,29,2015,209,209,209
3,9,62,29,2016,166,166,166
3,9,63,29,2017,168,168,168
3,9,64,29,2018,253,253,253
3,9,65,29,2019,255,255,255
3,9,66,29,2020,255,255,255
3,9,67,29,2021,255,255,255
3,9,68,29,2022,253,253,253
3,10,0,30,1954,248,248,248
3,10,1,30,1955,255,255,255
3,10,2,30,1956,255,255,255
3,10,3,30,1957,255,255,255
3,10,4,30,1958,255,255,255
3,10,5,30,1959,255,255,255
3,10,6,30,1960,255,255,255
3,10,7,30,1961,255,255,255
3,10,8,30,1962,255,255,255
3,10,9,30,1963,255,255,255
3,10,10,30,1964,255,255,255
3,10,11,30,1965,255,255,255
3,10,12,30,1966,255,255,255
3,10,13,30,1967,255,255,255
3,10,14,30,1968,255,255,255
3,10,15,30,1969,255,255,255
3,10,16,30,1970,247,247,247
3,10,17,30,1971,220,220,220
3,10,18,30,1972,254,254,254
3,10,19,30,1973,254,254,254
3,10,20,30,1974,171,171,171
3,10,21,30,1975,156,156,156
3,10,22,30,1976,200,200,200
3,10,23,30,1977,137,137,137
3,10,24,30,1978,93,93,93
3,10,25,30,1979,183,183,183
3,10,26,30,1980,194,194,194
3,10,27,30,1981,163,163,163
3,10,28,30,1982,132,132,132
3,10,29,30,1983,180,180,180
3,10,30,30,1984,252,252,252
3,10,31,30,1985,255,255,255
3,10,32,30,1986,235,235,235
3,10,33,30,1987,253,253,253
3,10,34,30,1988,255,255,255
3,10,35,30,1989,255,255,255
3,10,36,30,1990,255,255,255
3,10,37,30,1991,255,255,255
3,10,38,30,1992,255,255,255
3,10,39,30,1993,255,255,255
3,10,40,30,1994,255,255,255
3,10,41,30,1995,255,255,255
3,10,42,30,1996,255,255,255
3,10,43,30,1997,255,255,255
3,10,44,30,1998,255,255,255
3,10,45,30,1999,255,255,255
3,10,46,30,2000,255,255,255
3,10,47,30,2001,255,255,255
3,10,48,30,2002,255,255,255
3,10,49,30,2003,255,255,255
3,10,50,30,2004,255,255,255
3,10,51,30,2005,255,255,255
3,10,52,30,2006,255,255,255
3,10,53,30,2007,253,253,253
3,10,54,30,2008,176,176,176
3,10,55,30,2009,133,133,133
3,10,56,30,2010,94,94,94
3,10,57,30,2011,124,124,124
3,10,58,30,2012,207,207,207
3,10,59,30,2013,227,227,227
3,10,60,30,2014,204,204,204
3,10,61,30,2015,214,214,214
3,10,62,30,2016,209,209,209
3,10,63,30,2017,186,186,186
3,10,64,30,2018,201,201,201
3,10,65,30,2019,254,254,254
3,10,66,30,2020,255,255,255
3,10,67,30,2021,255,255,255
3,10,68,30,2022,249,249,249
3,11,0,31,1954,255,255,255
3,11,1,31,1955,255,255,255
3,11,2,31,1956,255,255,255
3,11,3,31,1957,255,255,255
3,11,4,31,1958,255,255,255
3,11,5,31,1959,255,255,255
3,11,6,31,1960,255,255,255
3,11,7,31,1961,255,255,255
3,11,8,31,1962,255,255,255
3,11,9,31,1963,255,255,255
3,11,10,31,1964,255,255,255
3,11,11,31,1965,255,255,255
3,11,12,31,1966,255,255,255
3,11,13,31,1967,255,255,255
3,11,14,31,1968,255,255,255
3,11,15,31,1969,255,255,255
3,11,16,31,1970,255,255,255
3,11,17,31,1971,255,255,255
3,11,18,31,1972,227,227,227
3,11,19,31,1973,252,252,252
3,11,20,31,1974,200,200,200
3,11,21,31,1975,165,165,165
3,11,22,31,1976,172,172,172
3,11,23,31,1977,207,207,207
3,11,24,31,1978,142,142,142
3,11,25,31,1979,109,109,109
3,11,26,31,1980,195,195,195
3,11,27,31,1981,197,197,197
3,11,28,31,1982,176,176,176
3,11,29,31,1983,117,117,117
3,11,30,31,1984,199,199,199
3,11,31,31,1985,255,255,255
3,11,32,31,1986,255,255,255
3,11,33,31,1987,249,249,249
3,11,34,31,1988,255,255,255
3,11,35,31,1989,255,255,255
3,11,36,31,1990,255,255,255
3,11,37,31,1991,255,255,255
3,11,38,31,1992,255,255,255
3,11,39,31,1993,255,255,255
3,11,40,31,1994,255,255,255
3,11,41,31,1995,255,255,255
3,11,42,31,1996,255,255,255
3,11,43,31,1997,255,255,255
3,11,44,31,1998,255,255,255
3,11,45,31,1999,255,255,255
3,11,46,31,2000,255,255,255
3,11,47,31,2001,255,255,255
3,11,48,31,2002,255,255,255
3,11,49,31,2003,255,255,255
3,11,50,31,2004,255,255,255
3,11,51,31,2005,255,255,255
3,11,52,31,2006,255,255,255
3,11,53,31,2007,255,255,255
3,11,54,31,2008,246,246,246
3,11,55,31,2009,237,237,237
3,11,56,31,2010,156,156,156
3,11,57,31,2011,84,84,84
3,11,58,31,2012,133,133,133
3,11,59,31,2013,225,225,225
3,11,60,31,2014,253,253,253
3,11,61,31,2015,247,247,247
3,11,62,31,2016,235,235,235
3,11,63,31,2017,229,229,229
3,11,64,31,2018,212,212,212
3,11,65,31,2019,223,223,223
3,11,66,31,2020,255,255,255
3,11,67,31,2021,255,255,255
3,11,68,31,2022,254,254,254
3,12,0,32,1954,255,255,255
3,12,1,32,1955,255,255,255
3,12,2,32,1956,255,255,255
3,12,3,32,1957,255,255,255
3,12,4,32,1958,255,255,255
3,12,5,32,1959,255,255,255
3,12,6,32,1960,255,255,255
3,12,7,32,1961,255,255,255
3,12,8,32,1962,255,255,255
3,12,9,32,1963,255,255,255
3,12,10,32,1964,255,255,255
3,12,11,32,1965,255,255,255
3,12,12,32,1966,255,255,255
3,12,13,32,1967,255,255,255
3,12,14,32,1968,255,255,255
3,12,15,32,1969,255,255,255
3,12,16,32,1970,255,255,255
3,12,17,32,1971,255,255,255
3,12,18,32,1972,253,253,253
3,12,19,32,1973,228,228,228
3,12,20,32,1974,255,255,255
3,12,21,32,1975,216,216,216
3,12,22,32,1976,180,180,180
3,12,23,32,1977,161,161,161
3,12,24,32,1978,199,199,199
3,12,25,32,1979,166,166,166
3,12,26,32,1980,148,148,148
3,12,27,32,1981,177,177,177
3,12,28,32,1982,203,203,203
3,12,29,32,1983,180,180,180
3,12,30,32,1984,144,144,144
3,12,31,32,1985,202,202,202
3,12,32,32,1986,251,251,251
3,12,33,32,1987,255,255,255
3,12,34,32,1988,248,248,248
3,12,35,32,1989,254,254,254
3,12,36,32,1990,255,255,255
3,12,37,32,1991,255,255,255
3,12,38,32,1992,255,255,255
3,12,39,32,1993,255,255,255
3,12,40,32,1994,255,255,255
3,12,41,32,1995,255,255,255
3,12,42,32,1996,255,255,255
3,12,43,32,1997,255,255,255
3,12,44,32,1998,255,255,255
3,12,45,32,1999,255,255,255
3,12,46,32,2000,255,255,255
3,12,47,32,2001,255,255,255
3,12,48,32,2002,255,255,255
3,12,49,32,2003,255,255,255
3,12,50,32,2004,255,255,255
3,12,51,32,2005,255,255,255
3,12,52,32,2006,255,255,255
3,12,53,32,2007,255,255,255
3,12,54,32,2008,255,255,255
3,12,55,32,2009,250,250,250
3,12,56,32,2010,222,222,222
3,12,57,32,2011,176,176,176
3,12,58,32,2012,99,99,99
3,12,59,32,2013,181,181,181
3,12,60,32,2014,231,231,231
3,12,61,32,2015,255,255,255
3,12,62,32,2016,251,251,251
3,12,63,32,2017,243,243,243
3,12,64,32,2018,241,241,241
3,12,65,32,2019,237,237,237
3,12,66,32,2020,219,219,219
3,12,67,32,2021,255,255,255
3,12,68,32,2022,253,253,253
3,13,0,33,1954,255,255,255
3,13,1,33,1955,255,255,255
3,13,2,33,1956,255,255,255
3,13,3,33,1957,255,255,255
3,13,4,33,1958,255,255,255
3,13,5,33,1959,255,255,255
3,13,6,33,1960,255,255,255
3,13,7,33,1961,255,255,255
3,13,8,33,1962,255,255,255
3,13,9,33,1963,255,255,255
3,13,10,33,1964,255,255,255
3,13,11,33,1965,255,255,255
3,13,12,33,1966,255,255,255
3,13,13,33,1967,255,255,255
3,13,14,33,1968,255,255,255
3,13,15,33,1969,255,255,255
3,13,16,33,1970,255,255,255
3,13,17,33,1971,255,255,255
3,13,18,33,1972,255,255,255
3,13,19,33,1973,255,255,255
3,13,20,33,1974,225,225,225
3,13,21,33,1975,255,255,255
3,13,22,33,1976,228,228,228
3,13,23,33,1977,205,205,205
3,13,24,33,1978,169,169,169
3,13,25,33,1979,213,213,213
3,13,26,33,1980,182,182,182
3,13,27,33,1981,130,130,130
3,13,28,33,1982,202,202,202
3,13,29,33,1983,204,204,204
3,13,30,33,1984,185,185,185
3,13,31,33,1985,136,136,136
3,13,32,33,1986,213,213,213
3,13,33,33,1987,251,251,251
3,13,34,33,1988,255,255,255
3,13,35,33,1989,254,254,254
3,13,36,33,1990,255,255,255
3,13,37,33,1991,255,255,255
3,13,38,33,1992,255,255,255
3,13,39,33,1993,255,255,255
3,13,40,33,1994,255,255,255
3,13,41,33,1995,255,255,255
3,13,42,33,1996,255,255,255
3,13,43,33,1997,255,255,255
3,13,44,33,1998,255,255,255
3,13,45,33,1999,255,255,255
3,13,46,33,2000,255,255,255
3,13,47,33,2001,255,255,255
3,13,48,33,2002,255,255,255
3,13,49,33,2003,255,255,255
3,13,50,33,2004,255,255,255
3,13,51,33,2005,255,255,255
3,13,52,33,2006,255,255,255
3,13,53,33,2007,255,255,255
3,13,54,33,2008,255,255,255
3,13,55,33,2009,255,255,255
3,13,56,33,2010,253,253,253
3,13,57,33,2011,252,252,252
3,13,58,33,2012,187,187,187
3,13,59,33,2013,152,152,152
3,13,60,33,2014,139,139,139
3,13,61,33,2015,254,254,254
3,13,62,33,2016,255,255,255
3,13,63,33,2017,254,254,254
3,13,64,33,2018,253,253,253
3,13,65,33,2019,250,250,250
3,13,66,33,2020,237,237,237
3,13,67,33,2021,255,255,255
3,13,68,33,2022,254,254,254
3,14,0,34,1954,248,248,248
3,14,1,34,1955,255,255,255
3,14,2,34,1956,255,255,255
3,14,3,34,1957,255,255,255
3,14,4,34,1958,255,255,255
3,14,5,34,1959,255,255,255
3,14,6,34,1960,255,255,255
3,14,7,34,1961,255,255,255
3,14,8,34,1962,255,255,255
3,14,9,34,1963,255,255,255
3,14,10,34,1964,255,255,255
3,14,11,34,1965,255,255,255
3,14,12,34,1966,255,255,255
3,14,13,34,1967,255,255,255
3,14,14,34,1968,255,255,255
3,14,15,34,1969,255,255,255
3,14,16,34,1970,255,255,255
3,14,17,34,1971,255,255,255
3,14,18,34,1972,255,255,255
3,14,19,34,1973,255,255,255
3,14,20,34,1974,255,255,255
3,14,21,34,1975,222,222,222
3,14,22,34,1976,252,252,252
3,14,23,34,1977,233,233,233
3,14,24,34,1978,191,191,191
3,14,25,34,1979,170,170,170
3,14,26,34,1980,217,217,217
3,14,27,34,1981,180,180,180
3,14,28,34,1982,163,163,163
3,14,29,34,1983,190,190,190
3,14,30,34,1984,211,211,211
3,14,31,34,1985,179,179,179
3,14,32,34,1986,161,161,161
3,14,33,34,1987,236,236,236
3,14,34,34,1988,253,253,253
3,14,35,34,1989,255,255,255
3,14,36,34,1990,255,255,255
3,14,37,34,1991,255,255,255
3,14,38,34,1992,255,255,255
3,14,39,34,1993,255,255,255
3,14,40,34,1994,255,255,255
3,14,41,34,1995,255,255,255
3,14,42,34,1996,255,255,255
3,14,43,34,1997,255,255,255
3,14,44,34,1998,255,255,255
3,14,45,34,1999,255,255,255
3,14,46,34,2000,255,255,255
3,14,47,34,2001,255,255,255
3,14,48,34,2002,255,255,255
3,14,49,34,2003,255,255,255
3,14,50,34,2004,255,255,255
3,14,51,34,2005,255,255,255
3,14,52,34,2006,255,255,255
3,14,53,34,2007,255,255,255
3,14,54,34,2008,255,255,255
3,14,55,34,2009,255,255,255
3,14,56,34,2010,255,255,255
3,14,57,34,2011,255,255,255
3,14,58,34,2012,233,233,233
3,14,59,34,2013,161,161,161
3,14,60,34,2014,102,102,102
3,14,61,34,2015,211,211,211
3,14,62,34,2016,255,255,255
3,14,63,34,2017,255,255,255
3,14,64,34,2018,255,255,255
3,14,65,34,2019,255,255,255
3,14,66,34,2020,255,255,255
3,14,67,34,2021,255,255,255
3,14,68,34,2022,253,253,253
3,15,0,35,1954,240,240,240
3,15,1,35,1955,255,255,255
3,15,2,35,1956,255,255,255
3,15,3,35,1957,255,255,255
3,15,4,35,1958,255,255,255
3,15,5,35,1959,255,255,255
3,15,6,35,1960,255,255,255
3,15,7,35,1961,255,255,255
3,15,8,35,1962,255,255,255
3,15,9,35,1963,255,255,255
3,15,10,35,1964,255,255,255
3,15,11,35,1965,255,255,255
3,15,12,35,1966,255,255,255
3,15,13,35,1967,255,255,255
3,15,14,35,1968,255,255,255
3,15,15,35,1969,255,255,255
3,15,16,35,1970,255,255,255
3,15,17,35,1971,255,255,255
3,15,18,35,1972,255,255,255
3,15,19,35,1973,255,255,255
3,15,20,35,1974,255,255,255
3,15,21,35,1975,254,254,254
3,15,22,35,1976,234,234,234
3,15,23,35,1977,254,254,254
3,15,24,35,1978,235,235,235
3,15,25,35,1979,209,209,209
3,15,26,35,1980,197,197,197
3,15,27,35,1981,218,218,218
3,15,28,35,1982,190,190,190
3,15,29,35,1983,155,155,155
3,15,30,35,1984,207,207,207
3,15,31,35,1985,216,216,216
3,15,32,35,1986,199,199,199
3,15,33,35,1987,181,181,181
3,15,34,35,1988,234,234,234
3,15,35,35,1989,255,255,255
3,15,36,35,1990,255,255,255
3,15,37,35,1991,255,255,255
3,15,38,35,1992,255,255,255
3,15,39,35,1993,255,255,255
3,15,40,35,1994,255,255,255
3,15,41,35,1995,255,255,255
3,15,42,35,1996,255,255,255
3,15,43,35,1997,255,255,255
3,15,44,35,1998,255,255,255
3,15,45,35,1999,255,255,255
3,15,46,35,2000,255,255,255
3,15,47,35,2001,255,255,255
3,15,48,35,2002,255,255,255
3,15,49,35,2003,255,255,255
3,15,50,35,2004,255,255,255
3,15,51,35,2005,255,255,255
3,15,52,35,2006,255,255,255
3,15,53,35,2007,255,255,255
3,15,54,35,2008,255,255,255
3,15,55,35,2009,255,255,255
3,15,56,35,2010,255,255,255
3,15,57,35,2011,255,255,255
3,15,58,35,2012,255,255,255
3,15,59,35,2013,230,230,230
3,15,60,35,2014,209,209,209
3,15,61,35,2015,190,190,190
3,15,62,35,2016,220,220,220
3,15,63,35,2017,255,255,255
3,15,64,35,2018,255,255,255
3,15,65,35,2019,255,255,255
3,15,66,35,2020,255,255,255
3,15,67,35,2021,255,255,255
3,15,68,35,2022,254,254,254
3,16,0,36,1954,233,233,233
3,16,1,36,1955,255,255,255
3,16,2,36,1956,255,255,255
3,16,3,36,1957,255,255,255
3,16,4,36,1958,255,255,255
3,16,5,36,1959,255,255,255
3,16,6,36,1960,255,255,255
3,16,7,36,1961,255,255,255
3,16,8,36,1962,255,255,255
3,16,9,36,1963,255,255,255
3,16,10,36,1964,255,255,255
3,16,11,36,1965,255,255,255
3,16,12,36,1966,255,255,255
3,16,13,36,1967,255,255,255
3,16,14,36,1968,255,255,255
3,16,15,36,1969,255,255,255
3,16,16,36,1970,255,255,255
3,16,17,36,1971,255,255,255
3,16,18,36,1972,255,255,255
3,16,19,36,1973,255,255,255
3,16,20,36,1974,255,255,255
3,16,21,36,1975,255,255,255
3,16,22,36,1976,255,255,255
3,16,23,36,1977,243,243,243
3,16,24,36,1978,254,254,254
3,16,25,36,1979,234,234,234
3,16,26,36,1980,207,207,207
3,16,27,36,1981,182,182,182
3,16,28,36,1982,225,225,225
3,16,29,36,1983,190,190,190
3,16,30,36,1984,172,172,172
3,16,31,36,1985,210,210,210
3,16,32,36,1986,220,220,220
3,16,33,36,1987,229,229,229
3,16,34,36,1988,204,204,204
3,16,35,36,1989,243,243,243
3,16,36,36,1990,255,255,255
3,16,37,36,1991,255,255,255
3,16,38,36,1992,255,255,255
3,16,39,36,1993,255,255,255
3,16,40,36,1994,255,255,255
3,16,41,36,1995,255,255,255
3,16,42,36,1996,255,255,255
3,16,43,36,1997,255,255,255
3,16,44,36,1998,255,255,255
3,16,45,36,1999,255,255,255
3,16,46,36,2000,255,255,255
3,16,47,36,2001,255,255,255
3,16,48,36,2002,255,255,255
3,16,49,36,2003,255,255,255
3,16,50,36,2004,255,255,255
3,16,51,36,2005,255,255,255
3,16,52,36,2006,255,255,255
3,16,53,36,2007,255,255,255
3,16,54,36,2008,255,255,255
3,16,55,36,2009,255,255,255
3,16,56,36,2010,255,255,255
3,16,57,36,2011,255,255,255
3,16,58,36,2012,255,255,255
3,16,59,36,2013,255,255,255
3,16,60,36,2014,250,250,250
3,16,61,36,2015,227,227,227
3,16,62,36,2016,195,195,195
3,16,63,36,2017,229,229,229
3,16,64,36,2018,255,255,255
3,16,65,36,2019,255,255,255
3,16,66,36,2020,255,255,255
3,16,67,36,2021,255,255,255
3,16,68,36,2022,254,254,254
3,17,0,37,1954,251,251,251
3,17,1,37,1955,255,255,255
3,17,2,37,1956,255,255,255
3,17,3,37,1957,255,255,255
3,17,4,37,1958,255,255,255
3,17,5,37,1959,255,255,255
3,17,6,37,1960,255,255,255
3,17,7,37,1961,255,255,255
3,17,8,37,1962,255,255,255
3,17,9,37,1963,255,255,255
3,17,10,37,1964,255,255,255
3,17,11,37,1965,255,255,255
3,17,12,37,1966,255,255,255
3,17,13,37,1967,255,255,255
3,17,14,37,1968,255,255,255
3,17,15,37,1969,255,255,255
3,17,16,37,1970,255,255,255
3,17,17,37,1971,255,255,255
3,17,18,37,1972,255,255,255
3,17,19,37,1973,255,255,255
3,17,20,37,1974,255,255,255
3,17,21,37,1975,255,255,255
3,17,22,37,1976,255,255,255
3,17,23,37,1977,255,255,255
3,17,24,37,1978,242,242,242
3,17,25,37,1979,255,255,255
3,17,26,37,1980,237,237,237
3,17,27,37,1981,206,206,206
3,17,28,37,1982,193,193,193
3,17,29,37,1983,226,226,226
3,17,30,37,1984,201,201,201
3,17,31,37,1985,184,184,184
3,17,32,37,1986,214,214,214
3,17,33,37,1987,247,247,247
3,17,34,37,1988,222,222,222
3,17,35,37,1989,206,206,206
3,17,36,37,1990,254,254,254
3,17,37,37,1991,255,255,255
3,17,38,37,1992,255,255,255
3,17,39,37,1993,255,255,255
3,17,40,37,1994,255,255,255
3,17,41,37,1995,255,255,255
3,17,42,37,1996,255,255,255
3,17,43,37,1997,255,255,255
3,17,44,37,1998,255,255,255
3,17,45,37,1999,255,255,255
3,17,46,37,2000,255,255,255
3,17,47,37,2001,255,255,255
3,17,48,37,2002,255,255,255
3,17,49,37,2003,255,255,255
3,17,50,37,2004,255,255,255
3,17,51,37,2005,255,255,255
3,17,52,37,2006,255,255,255
3,17,53,37,2007,255,255,255
3,17,54,37,2008,255,255,255
3,17,55,37,2009,255,255,255
3,17,56,37,2010,255,255,255
3,17,57,37,2011,255,255,255
3,17,58,37,2012,255,255,255
3,17,59,37,2013,255,255,255
3,17,60,37,2014,255,255,255
3,17,61,37,2015,254,254,254
3,17,62,37,2016,247,247,247
3,17,63,37,2017,195,195,195
3,17,64,37,2018,244,244,244
3,17,65,37,2019,255,255,255
3,17,66,37,2020,255,255,255
3,17,67,37,2021,255,255,255
3,17,68,37,2022,253,253,253
3,18,0,38,1954,177,177,177
3,18,1,38,1955,255,255,255
3,18,2,38,1956,255,255,255
3,18,3,38,1957,255,255,255
3,18,4,38,1958,255,255,255
3,18,5,38,1959,255,255,255
3,18,6,38,1960,255,255,255
3,18,7,38,1961,255,255,255
3,18,8,38,1962,255,255,255
3,18,9,38,1963,255,255,255
